sequence_id,time_index,split,condition,corruption_label,corruption_type,mahalanobis_distance_squared,mahalanobis_distance,trust_score,trust_group
train_0008,21,train,normal,1,bias,2749.294692279871,52.433717132012212,2.3605822300957706e-80,low
train_0008,22,train,normal,1,bias,2530.7478403632967,50.306538743619569,5.0434152641373217e-74,low
train_0008,23,train,normal,1,bias,2708.0867887112099,52.039281208633255,3.6856240624622518e-79,low
train_0008,24,train,normal,1,bias,2671.9907137216137,51.691302108977808,4.0921411828931064e-78,low
train_0008,25,train,normal,1,bias,2522.3291564074748,50.22279518712071,8.8420404172417588e-74,low
train_0008,26,train,normal,0,none,7.0881566794998312,2.6623592318655707,0.62331544329007482,high
train_0008,27,train,normal,0,none,5.6067633527389447,2.367860501114655,0.68803895683472704,high
train_0008,28,train,normal,0,none,2.0782977530132483,1.4416302414326803,0.87057641650964912,high
train_0008,29,train,normal,0,none,0.82500450453606511,0.9082975858913559,0.94646737214449594,high
train_0008,30,train,normal,0,none,2.5983206652804474,1.6119307259558171,0.84090248071596385,high
train_0008,31,train,normal,0,none,10.196355925128112,3.1931733315196205,0.50662435461606481,uncertain
train_0008,32,train,normal,0,none,6.2883351423755585,2.5076553077278301,0.65746535627846348,high
train_0008,33,train,normal,0,none,4.3550295794379839,2.0868707625145317,0.74793974331194157,high
train_0008,34,train,normal,0,none,13.193885425977914,3.6323388368897955,0.41482940524805484,uncertain
train_0008,35,train,normal,0,none,11.738597956779129,3.4261637375903575,0.45710774464921022,uncertain
train_0008,36,train,normal,0,none,9.4887013956513755,3.0803735805339221,0.53110653483814907,uncertain
train_0008,37,train,normal,0,none,6.3016054409177809,2.5102998707162021,0.65688376745277965,high
train_0008,38,train,normal,0,none,3.7005543602374016,1.923682499852146,0.78130746980103516,high
train_0008,39,train,normal,0,none,3.8109770583632936,1.9521723946320144,0.77557506451944036,high
train_0008,40,train,normal,0,none,3.1135861770487097,1.7645356831327355,0.81249773007299353,high
train_0008,41,train,normal,0,none,11.724701505990145,3.4241351471561612,0.45753156164879644,uncertain
train_0008,42,train,normal,0,none,6.0360346028247704,2.4568342644193097,0.66862125266061201,high
train_0008,43,train,normal,1,spike,825.04119283200487,28.723530298903107,1.2722849830444232e-24,low
train_0008,44,train,normal,0,none,10.855420207206153,3.2947564716085092,0.48483926745693295,uncertain
train_0008,45,train,normal,0,none,8.4086198997465349,2.8997620419176702,0.57077338639462827,uncertain
train_0008,46,train,normal,0,none,2.3895977514294731,1.545832381414451,0.85268929666714022,high
train_0008,47,train,normal,0,none,3.2245160103908246,1.7956937407004638,0.80650920684819782,high
train_0008,48,train,normal,0,none,2.0199178729698763,1.4212381478731411,0.87397243803596669,high
train_0008,49,train,normal,0,none,4.5434281205201659,2.1315318718049152,0.7386013237421728,high
train_0008,50,train,normal,0,none,4.5956288024005447,2.1437417760543234,0.7360345641997118,high
train_0008,51,train,normal,0,none,3.3033315846288938,1.8175069696231962,0.8022812050603364,high
train_0008,52,train,normal,0,none,3.3718372293585182,1.8362563081875358,0.7986242809802474,high
train_0008,53,train,normal,0,none,13.060116004649229,3.6138782498375939,0.41854663691417759,uncertain
train_0008,54,train,normal,0,none,0.86796822458169864,0.93164812272751274,0.94375942523568568,high
train_0008,55,train,normal,0,none,1.6531533593270347,1.2857501154295241,0.89561266243186743,high
train_0008,56,train,normal,0,none,3.6534868189615359,1.9114096418511486,0.783763761342536,high
train_0008,57,train,normal,0,none,0.96745728984651769,0.98359406761454071,0.93751846582930065,high
train_0008,58,train,normal,0,none,0.49031587499447893,0.70022558864588702,0.96783011469686375,high
train_0008,59,train,normal,0,none,2.2357149296911816,1.495230727911643,0.86148490604358763,high
train_0008,60,train,normal,1,random_replacement,80.604058345656497,8.9779762945586175,0.0046290228398165687,low
train_0008,61,train,normal,0,none,1.320915890398612,1.1493110503247639,0.91567786777315807,high
train_0008,62,train,normal,0,none,1.8394075777166732,1.3562476092943623,0.88455695424381409,high
train_0008,63,train,normal,0,none,1.1248702607589705,1.0605990103516836,0.92772813352557981,high
train_0008,64,train,normal,0,none,2.4917580937481834,1.5785303588300681,0.84689968791642389,high
train_0008,65,train,normal,0,none,1.5613797964359382,1.2495518382347881,0.90111088282944318,high
train_0008,66,train,normal,0,none,0.35733521791293615,0.59777522356897339,0.97645134829051772,high
train_0008,67,train,normal,0,none,0.97613937445270993,0.98799765913321369,0.93697579963668998,high
train_0008,68,train,normal,0,none,0.60954422450727197,0.78073313270750333,0.96016519049082893,high
train_0008,69,train,normal,0,none,1.2415761169453674,1.1142603452269884,0.92053564697477364,high
train_0008,70,train,normal,0,none,2.4546502742173417,1.5667323556425781,0.84899809399225989,high
train_0008,71,train,normal,0,none,2.8777922918802483,1.6964056979037321,0.8253751372092385,high
train_0008,72,train,normal,0,none,1.1129929775331824,1.0549848233662806,0.92846326411494984,high
train_0008,73,train,normal,1,random_replacement,84.756409164253313,9.2063244111997982,0.0035093449366879366,low
train_0008,74,train,normal,1,spike,474.54838556183751,21.784131508091789,1.8021889584538572e-14,low
train_0008,75,train,normal,0,none,1.8870028969752197,1.3736822401760969,0.88175374428167119,high
train_0008,76,train,normal,0,none,0.27798251530702867,0.52724047199264645,0.98163238437733802,high
train_0008,77,train,normal,0,none,0.73360690083450253,0.85650855269197546,0.9522539171264518,high
train_0008,78,train,normal,0,none,0.92090243414219985,0.95963661567397474,0.94043370245310087,high
train_0008,79,train,normal,0,none,4.5023587095478899,2.1218762238990023,0.7406270374939169,high
train_0008,80,train,normal,0,none,2.5428238857820618,1.5946234307139919,0.84402045102749179,high
train_0008,81,train,normal,0,none,0.96180291840145582,0.98071551349076547,0.93787205641631533,high
train_0008,82,train,normal,1,spike,6681.6497744748012,81.741359020234071,3.0298576155562136e-194,low
train_0008,83,train,normal,0,none,4.6713062467889461,2.1613204868295091,0.73232926006647203,high
train_0008,84,train,normal,0,none,7.3042075721604665,2.7026297512164827,0.61439895907218878,high
train_0008,85,train,normal,0,none,1.4488353737370772,1.2036757760032712,0.90789959930496711,high
train_0008,86,train,normal,0,none,4.4031396141039556,2.0983659390354092,0.74554388895801538,high
train_0008,87,train,normal,0,none,1.971716862075914,1.4041783583562004,0.87678632553621327,high
train_0008,88,train,normal,0,none,5.6805702649838512,2.3833946934957817,0.684660671524294,high
train_0008,89,train,normal,0,none,3.5867949420392833,1.8938835608450915,0.78725740744434847,high
train_0008,90,train,normal,0,none,3.7296542844218958,1.9312312871383106,0.7797926982486284,high
train_0008,91,train,normal,0,none,8.2962925685455176,2.8803285521873225,0.57506510724832349,uncertain
train_0008,92,train,normal,0,none,3.6791712890770816,1.9181165994477711,0.78242242237529813,high
train_0008,93,train,normal,0,none,1.5632044228119797,1.2502817373744126,0.90100123995695069,high
train_0008,94,train,normal,0,none,4.0210317651325678,2.0052510479071111,0.76478627860576032,high
train_0008,95,train,normal,0,none,3.0737806565755532,1.7532200821846506,0.814657446207116,high
train_0008,96,train,normal,0,none,1.9706904373083276,1.4038128213221048,0.87684634476343959,high
train_0008,97,train,normal,0,none,7.0806411380518917,2.6609474136201738,0.62362793006763406,high
train_0008,98,train,normal,0,none,8.2036056641662434,2.864193719734446,0.57863071004423372,uncertain
train_0008,99,train,normal,0,none,6.4904645124292104,2.5476390074791229,0.6486623072029547,high
train_0008,100,train,normal,0,none,3.4608000570060362,1.8603225679989039,0.79390019200978901,high
train_0008,101,train,normal,0,none,1.8614038265238684,1.3643327403987153,0.8832603406432612,high
train_0008,102,train,normal,0,none,1.8915018527306113,1.3753188185764824,0.88148923036280369,high
train_0008,103,train,normal,0,none,1.5762093729801618,1.2554717730718448,0.90022015115805665,high
train_0008,104,train,normal,0,none,1.9650217315037612,1.4017923282368758,0.87717789103768928,high
train_0008,105,train,normal,0,none,1.6001748213625802,1.2649801663909914,0.89878253836848288,high
train_0008,106,train,normal,0,none,3.6298733405720527,1.9052226485563446,0.78499897415886088,high
train_0008,107,train,normal,0,none,0.82592497479775806,0.90880414545586119,0.9464092747409204,high
train_0008,108,train,normal,0,none,2.3068428108322112,1.5188294212426263,0.85740817023388549,high
train_0008,109,train,normal,0,none,2.2371073642349177,1.4956962807451644,0.8614049121305295,high
train_0008,110,train,normal,0,none,0.87740200406920354,0.9366973919410706,0.94316586464254337,high
train_0008,111,train,normal,0,none,0.78474826370187423,0.88586018293062152,0.94901172068883588,high
train_0008,112,train,normal,0,none,2.4931189781036847,1.5789613605480295,0.84682283008411885,high
train_0008,113,train,normal,0,none,9.2525873721589598,3.0418065967708992,0.53953564650174346,uncertain
train_0008,114,train,normal,0,none,13.928782557062149,3.7321284218341346,0.39498893809670127,low
train_0008,115,train,normal,0,none,11.563213168756336,3.4004724919864207,0.46248557910782367,uncertain
train_0008,116,train,normal,0,none,12.004324077573067,3.4647256857611493,0.44907867765094933,uncertain
train_0008,117,train,normal,0,none,10.234067674210907,3.1990729398078606,0.50535181479612623,uncertain
train_0008,118,train,normal,0,none,4.5916608881539185,2.1428161116049877,0.73622935686208724,high
train_0008,119,train,normal,0,none,2.9549100846421652,1.7189851903498661,0.82114120083988096,high
train_0008,120,train,normal,0,none,7.5930260559805731,2.7555446024299033,0.60267823796838049,uncertain
train_0008,121,train,normal,0,none,3.2606993755370426,1.805740672282995,0.80456541816044702,high
train_0008,122,train,normal,0,none,3.0184630308052967,1.7373724502262884,0.81766833370111136,high
train_0008,123,train,normal,0,none,1.0951123253522552,1.0464761465758574,0.92957106494521213,high
train_0008,124,train,normal,0,none,4.8552683434196471,2.203467345666744,0.72339974064320101,high
train_0008,125,train,normal,1,spike,706.86492388048362,26.58693144912522,3.3673442385949922e-21,low
train_0008,126,train,normal,0,none,2.8108130022886137,1.6765479421384328,0.82907015790488081,high
train_0008,127,train,normal,0,none,3.6668053470219064,1.9148904268970344,0.78306793126437113,high
train_0008,128,train,normal,0,none,0.51877602291769587,0.72026107969103526,0.96599493391467728,high
train_0008,129,train,normal,0,none,0.85937846692029263,0.92702668080281947,0.94430020602457088,high
train_0008,130,train,normal,0,none,3.8686713847615279,1.9668938417620632,0.77259671017739806,high
train_0008,131,train,normal,0,none,5.1127817546537599,2.2611461152817522,0.711082624381013,high
train_0008,132,train,normal,0,none,1.8575019715060084,1.3629020403191157,0.8834902046690144,high
train_0008,133,train,normal,0,none,3.0438942027451792,1.7446759592386143,0.81628275891439739,high
train_0008,134,train,normal,0,none,4.496727328139781,2.1205488271057993,0.74090523337914693,high
train_0008,135,train,normal,0,none,1.1339446136007703,1.0648683550565161,0.92716687929043062,high
train_0008,136,train,normal,0,none,1.0187295290102107,1.009321320992582,0.93431828529034888,high
train_0008,137,train,normal,0,none,3.6062493302424707,1.8990127251396898,0.78623668589750584,high
train_0008,138,train,normal,0,none,2.4153867926889681,1.5541514703171528,0.85122406179420051,high
train_0008,139,train,normal,0,none,7.1460497124035456,2.6732096274709818,0.62091356645189544,high
train_0008,140,train,normal,0,none,8.2992719294144717,2.8808456969116674,0.57495085845377925,uncertain
train_0008,141,train,normal,0,none,4.6815774751776287,2.1636953286397853,0.73182780192757069,high
train_0008,142,train,normal,0,none,2.5453892448406092,1.5954276056407604,0.84387606717539732,high
train_0008,143,train,normal,0,none,2.7766163083080686,1.6663181893948311,0.83096304782185637,high
train_0008,144,train,normal,0,none,2.2327335207384316,1.4942334224405609,0.86165620986208391,high
train_0008,145,train,normal,0,none,3.1108498016720731,1.7637601315575973,0.81264601332483422,high
train_0008,146,train,normal,0,none,3.8214886429903636,1.9548628194812965,0.77503157088716179,high
train_0008,147,train,normal,0,none,3.9580567795130195,1.9894865617824664,0.76800493851544183,high
train_0008,148,train,normal,0,none,1.8120716710248064,1.3461321149964465,0.88617097772955977,high
train_0008,149,train,normal,0,none,6.0301198752278973,2.4556302399237344,0.66888504077610922,high
train_0008,150,train,normal,0,none,1.0159262646321205,1.007931676569459,0.93449296970012619,high
train_0008,151,train,normal,0,none,1.0234488782589435,1.011656502108766,0.93402427449972947,high
train_0008,152,train,normal,0,none,1.164481379762317,1.0791113843168911,0.92528065445609942,high
train_0008,153,train,normal,0,none,1.0237240516769366,1.0117924943766565,0.93400713432277693,high
train_0008,154,train,normal,0,none,0.12766020043397946,0.35729567648374849,0.99152259783767638,high
train_0008,155,train,normal,0,none,1.5798320529864986,1.2569137014872973,0.90000269040448933,high
train_0008,156,train,normal,0,none,1.1136887697477569,1.0553145359312346,0.92842018280914396,high
train_0008,157,train,normal,0,none,8.6553825123533237,2.9420031462174414,0.56145739315859367,uncertain
train_0008,158,train,normal,0,none,5.400330497105557,2.3238611182911848,0.69757656220067787,high
train_0008,159,train,normal,0,none,1.0255579965154789,1.0126983739077884,0.9338929084331784,high
train_0009,0,train,high_temperature,0,none,565.49033196816822,23.780040621667748,4.1867454762873082e-17,low
train_0009,1,train,high_temperature,0,none,538.90170759079285,23.214256559080088,2.4657824162369157e-16,low
train_0009,2,train,high_temperature,0,none,553.35759121258263,23.523553966452063,9.4031511574812549e-17,low
train_0009,3,train,high_temperature,0,none,544.05812251315547,23.325053537198055,1.7482803800689488e-16,low
train_0009,4,train,high_temperature,0,none,628.96854946195435,25.079245392594139,6.0726237156319054e-19,low
train_0009,5,train,high_temperature,0,none,641.68689827341791,25.331539595401971,2.6002716833975343e-19,low
train_0009,6,train,high_temperature,0,none,593.92064100143239,24.370487089950263,6.2872136566989684e-18,low
train_0009,7,train,high_temperature,0,none,582.39685623271544,24.132899872015287,1.3558700604646583e-17,low
train_0009,8,train,high_temperature,0,none,532.96789048057099,23.086097341919249,3.6628073789079698e-16,low
train_0009,9,train,high_temperature,0,none,631.20854872075824,25.123864127971203,5.2299791588739248e-19,low
train_0009,10,train,high_temperature,0,none,673.25641345885913,25.947185077747047,3.1672366831896339e-20,low
train_0009,11,train,high_temperature,0,none,582.51865590194825,24.135423259225188,1.3449013342863267e-17,low
train_0009,12,train,high_temperature,0,none,613.56180060119163,24.770179664289714,1.6966697778252994e-18,low
train_0009,13,train,high_temperature,0,none,562.06389854030374,23.707886842574219,5.2615693938352606e-17,low
train_0009,14,train,high_temperature,0,none,549.61093706864062,23.44378248211326,1.2072205370960215e-16,low
train_0009,15,train,high_temperature,0,none,626.19913202962573,25.023971148273525,7.3044271314362494e-19,low
train_0009,16,train,high_temperature,0,none,521.6017248506754,22.83860163956356,7.8164374603043421e-16,low
train_0009,17,train,high_temperature,0,none,561.30403328215789,23.691855842929609,5.5350691070066874e-17,low
train_0009,18,train,high_temperature,0,none,599.15981458625174,24.47774120678319,4.4332031975286341e-18,low
train_0009,19,train,high_temperature,0,none,581.56679218377201,24.115695971374578,1.4330421420017464e-17,low
train_0009,20,train,high_temperature,0,none,567.25964370157465,23.817213180839918,3.7207674346262609e-17,low
train_0009,21,train,high_temperature,0,none,609.12140702733257,24.680385066431452,2.281408652163696e-18,low
train_0009,22,train,high_temperature,0,none,596.64894354897388,24.42639849730152,5.2413025208417956e-18,low
train_0009,23,train,high_temperature,0,none,522.53057075046513,22.858927594059725,7.3469482003721938e-16,low
train_0009,24,train,high_temperature,0,none,532.14951814146048,23.06836617841542,3.8682661558914049e-16,low
train_0009,25,train,high_temperature,0,none,615.52093682712211,24.809694412207541,1.4888654808621922e-18,low
train_0009,26,train,high_temperature,0,none,607.68593553572646,24.651286691280973,2.5106039386146934e-18,low
train_0009,27,train,high_temperature,0,none,604.09533283020755,24.578350897287791,3.1898608117675567e-18,low
train_0009,28,train,high_temperature,0,none,631.41658433096268,25.128003986209542,5.157921005072305e-19,low
train_0009,29,train,high_temperature,0,none,556.69081548681345,23.594296249026236,7.5289473975963408e-17,low
train_0009,30,train,high_temperature,0,none,544.95212294993939,23.344209623586302,1.6470941423331001e-16,low
train_0009,31,train,high_temperature,0,none,654.92723647283617,25.591546191522625,1.075332725825221e-19,low
train_0009,32,train,high_temperature,0,none,581.25028828580446,24.109132881250716,1.4636113462848994e-17,low
train_0009,33,train,high_temperature,0,none,493.10930709340352,22.206064646699637,5.2266814742863685e-15,low
train_0009,34,train,high_temperature,0,none,577.01787961521552,24.021196465105888,1.9409204002928755e-17,low
train_0009,35,train,high_temperature,0,none,548.92567299059624,23.429162874302534,1.2636700974613762e-16,low
train_0009,36,train,high_temperature,0,none,510.20089146518126,22.587626955153596,1.6718900225814103e-15,low
train_0009,37,train,high_temperature,0,none,623.4090064997514,24.968159854097205,8.7982381421534083e-19,low
train_0009,38,train,high_temperature,0,none,498.41733622274739,22.325262287882474,3.6685226992570889e-15,low
train_0009,39,train,high_temperature,0,none,600.80289018274277,24.511280876011821,3.9731022508154766e-18,low
train_0009,40,train,high_temperature,0,none,568.62511209176103,23.845861529660887,3.3969165839574686e-17,low
train_0009,41,train,high_temperature,0,none,553.7639539110769,23.532189738974079,9.1517481273966609e-17,low
train_0009,42,train,high_temperature,0,none,549.01833661832029,23.431140318352419,1.2558851363284908e-16,low
train_0009,43,train,high_temperature,0,none,631.26876076808173,25.125062403267414,5.2090203625536614e-19,low
train_0009,44,train,high_temperature,0,none,636.09130664177235,25.220850632795326,3.776436049651382e-19,low
train_0009,45,train,high_temperature,0,none,569.56176948009886,23.865493279630716,3.1912201165352435e-17,low
train_0009,46,train,high_temperature,1,spike,1653.8576978228366,40.667649278300274,1.2584199411047231e-48,low
train_0009,47,train,high_temperature,1,random_replacement,210.31981534989006,14.502407226039754,8.1016140019038489e-07,low
train_0009,48,train,high_temperature,0,none,523.61324519240975,22.882596994056634,6.8351776926103131e-16,low
train_0009,49,train,high_temperature,0,none,622.18146077217682,24.943565518429335,9.5487988348921514e-19,low
train_0009,50,train,high_temperature,0,none,605.50071966634437,24.606924221981593,2.9044770174404811e-18,low
train_0009,51,train,high_temperature,0,none,621.13474756699395,24.922575058909821,1.0239161153586763e-18,low
train_0009,52,train,high_temperature,0,none,612.43662863865256,24.747457013573182,1.8288805245925907e-18,low
train_0009,53,train,high_temperature,0,none,564.23520270067547,23.7536355680699,4.5522749476887779e-17,low
train_0009,54,train,high_temperature,0,none,598.91032616566349,24.472644445700254,4.5075805326086356e-18,low
train_0009,55,train,high_temperature,0,none,610.02657962618355,24.698716153399221,2.1477654274716994e-18,low
train_0009,56,train,high_temperature,0,none,641.41285007419128,25.326129788702247,2.6482312174279106e-19,low
train_0009,57,train,high_temperature,0,none,560.31986074170857,23.671076459293282,5.910542379934898e-17,low
train_0009,58,train,high_temperature,0,none,639.22248344443244,25.282849591065332,3.0647483447835564e-19,low
train_0009,59,train,high_temperature,0,none,618.82981783927767,24.876290274863688,1.1940468101953865e-18,low
train_0009,60,train,high_temperature,0,none,549.94372920758667,23.450879071104918,1.1807230949211367e-16,low
train_0009,61,train,high_temperature,0,none,646.70014897661895,25.430299820816487,1.8613218715687899e-19,low
train_0009,62,train,high_temperature,0,none,521.85337646334722,22.844110323305376,7.686353406618792e-16,low
train_0009,63,train,high_temperature,0,none,538.45287481381342,23.204587365730369,2.540704504888907e-16,low
train_0009,64,train,high_temperature,1,spike,13004.834691635755,114.03874206442192,0,low
train_0009,65,train,high_temperature,0,none,665.69779256450067,25.801119986630439,5.2432255793531759e-20,low
train_0009,66,train,high_temperature,0,none,580.39260231842081,24.091338740684812,1.5497679092718369e-17,low
train_0009,67,train,high_temperature,0,none,598.53994413247608,24.465076009129341,4.6203061756485366e-18,low
train_0009,68,train,high_temperature,0,none,483.53775942439074,21.98949202288199,9.8956389237662304e-15,low
train_0009,69,train,high_temperature,0,none,614.74867745269614,24.794125865871862,1.5675527812229713e-18,low
train_0009,70,train,high_temperature,0,none,547.77466591911093,23.404586429140569,1.3644887973120542e-16,low
train_0009,71,train,high_temperature,0,none,588.33884829935687,24.255697233832649,9.1226701665142367e-18,low
train_0009,72,train,high_temperature,1,random_replacement,337.9857776363533,18.384389509482041,1.6256286649638105e-10,low
train_0009,73,train,high_temperature,0,none,514.4276464337845,22.680997474401,1.2612160686642214e-15,low
train_0009,74,train,high_temperature,0,none,591.13079736731254,24.313181555841524,7.5728543941111951e-18,low
train_0009,75,train,high_temperature,0,none,618.64490090882714,24.872573266729503,1.2088628887181582e-18,low
train_0009,76,train,high_temperature,0,none,591.60987534770345,24.323031787746022,7.334731453204929e-18,low
train_0009,77,train,high_temperature,0,none,670.53755418724177,25.894739894180088,3.7968724496339999e-20,low
train_0009,78,train,high_temperature,0,none,601.33627776727906,24.522158913262082,3.8342586032269098e-18,low
train_0009,79,train,high_temperature,0,none,580.76686986909567,24.099105167393574,1.5115651388935464e-17,low
train_0009,80,train,high_temperature,0,none,567.38423443686838,23.819828597974176,3.6899802535278209e-17,low
train_0009,81,train,high_temperature,0,none,610.88905326290501,24.71616987445476,2.0277167433550748e-18,low
train_0009,82,train,high_temperature,0,none,625.73901343861735,25.014775902226614,7.5320368289032577e-19,low
train_0009,83,train,high_temperature,0,none,614.91134009415168,24.797405914614369,1.550640149462913e-18,low
train_0009,84,train,high_temperature,0,none,564.94256051311606,23.768520368611842,4.342516694872268e-17,low
train_0009,85,train,high_temperature,0,none,543.26968728010479,23.308146371603744,1.8426645982720017e-16,low
train_0009,86,train,high_temperature,0,none,575.20802128774449,23.983494768022123,2.1899091474032839e-17,low
train_0009,87,train,high_temperature,0,none,597.14667732735234,24.436584813090235,5.0701816157610707e-18,low
train_0009,88,train,high_temperature,0,none,564.31560215600132,23.755327868838211,4.5279320393691326e-17,low
train_0009,89,train,high_temperature,0,none,640.13413750833342,25.300872267736807,2.8839708173540003e-19,low
train_0009,90,train,high_temperature,0,none,579.79594147065018,24.07895225026725,1.6126776582554096e-17,low
train_0009,91,train,high_temperature,0,none,626.28703806383646,25.025727523167763,7.2617311385715585e-19,low
train_0009,92,train,high_temperature,0,none,546.14776751266413,23.369804610066044,1.5208603410353075e-16,low
train_0009,93,train,high_temperature,0,none,523.5253801647309,22.880677004073348,6.8753469246735318e-16,low
train_0009,94,train,high_temperature,0,none,597.02814864693414,24.434159462664848,5.1104180230529838e-18,low
train_0009,95,train,high_temperature,0,none,683.40480708850237,26.142012299907257,1.609739865618681e-20,low
train_0009,96,train,high_temperature,0,none,634.07834259884658,25.180912267009838,4.3189979342202295e-19,low
train_0009,97,train,high_temperature,0,none,537.12784887849693,23.176018831509801,2.7754312781172691e-16,low
train_0009,98,train,high_temperature,0,none,597.14331916710501,24.436516101259301,5.0713172231470636e-18,low
train_0009,99,train,high_temperature,0,none,648.2673271972269,25.461094383337628,1.6766089391243435e-19,low
train_0009,100,train,high_temperature,0,none,556.65843314150652,23.593610006556997,7.5452240928077391e-17,low
train_0009,101,train,high_temperature,0,none,466.41830000766345,21.596719658495903,3.099342021716298e-14,low
train_0009,102,train,high_temperature,0,none,566.24173231997452,23.795834348052907,3.9821166813632734e-17,low
train_0009,103,train,high_temperature,0,none,632.37577084231282,25.147082750138491,4.8383141230630165e-19,low
train_0009,104,train,high_temperature,0,none,642.78855925596713,25.353275118926295,2.4160819268619637e-19,low
train_0009,105,train,high_temperature,0,none,560.96038973157374,23.684602376471801,5.6633824484887606e-17,low
train_0009,106,train,high_temperature,0,none,665.44846187341636,25.796287753733413,5.3311368536384578e-20,low
train_0009,107,train,high_temperature,0,none,498.80874170967496,22.334026544930829,3.5740041569735865e-15,low
train_0009,108,train,high_temperature,0,none,607.2691085060045,24.642830772985569,2.5813722647394566e-18,low
train_0009,109,train,high_temperature,0,none,552.69050002928407,23.50937047284091,9.8309203018274475e-17,low
train_0009,110,train,high_temperature,0,none,603.1255043430474,24.558613648637568,3.4029892636738736e-18,low
train_0009,111,train,high_temperature,0,none,596.74981170085221,24.428463146519313,5.2061636301093838e-18,low
train_0009,112,train,high_temperature,0,none,580.2147676324123,24.087647615165999,1.568257002470597e-17,low
train_0009,113,train,high_temperature,0,none,531.35357199446196,23.051107825752364,4.0791445250222857e-16,low
train_0009,114,train,high_temperature,0,none,605.20655101929003,24.600946140733896,2.9620191422038417e-18,low
train_0009,115,train,high_temperature,0,none,592.71251920874136,24.345687897628633,6.8147304262138145e-18,low
train_0009,116,train,high_temperature,1,spike,1053.1452752663897,32.452199852496747,3.1482967662331036e-31,low
train_0009,117,train,high_temperature,0,none,542.93457306994833,23.300956484014733,1.8843089133451511e-16,low
train_0009,118,train,high_temperature,0,none,693.49739329533986,26.334338672071109,8.2119673446135661e-21,low
train_0009,119,train,high_temperature,0,none,601.89409026234898,24.533529918508446,3.6942446079729742e-18,low
train_0009,120,train,high_temperature,0,none,571.89222891116469,23.914268312268405,2.7318721931201787e-17,low
train_0009,121,train,high_temperature,0,none,573.77870156030701,23.953678246989689,2.4089237173950854e-17,low
train_0009,122,train,high_temperature,0,none,629.86342285091246,25.097079966619869,5.7208218949510353e-19,low
train_0009,123,train,high_temperature,0,none,587.74092492504246,24.243368679394422,9.4937861477236726e-18,low
train_0009,124,train,high_temperature,0,none,516.09315249244423,22.717683695580504,1.1286309432082342e-15,low
train_0009,125,train,high_temperature,0,none,698.94229116767372,26.437516736026357,5.711475297846173e-21,low
train_0009,126,train,high_temperature,0,none,628.20942974894899,25.064106402362501,6.3879649310358421e-19,low
train_0009,127,train,high_temperature,0,none,583.36841521634426,24.15302083003996,1.2708055576235877e-17,low
train_0009,128,train,high_temperature,0,none,574.70434051464758,23.972991897438408,2.264717571823721e-17,low
train_0009,129,train,high_temperature,0,none,577.3571122379135,24.028256537624895,1.8975037118320306e-17,low
train_0009,130,train,high_temperature,0,none,524.89427889997512,22.910571335084054,6.2754897135847409e-16,low
train_0009,131,train,high_temperature,0,none,604.47692118800956,24.586112364259819,3.1097101156431964e-18,low
train_0009,132,train,high_temperature,0,none,567.90913759188641,23.83084424840812,3.5630460277119911e-17,low
train_0009,133,train,high_temperature,0,none,635.25203665693573,25.204206725404703,3.9938307318425772e-19,low
train_0009,134,train,high_temperature,0,none,564.0053326626371,23.748796446612555,4.6225981399668525e-17,low
train_0009,135,train,high_temperature,0,none,606.49335483553102,24.627085796649407,2.7184325122617639e-18,low
train_0009,136,train,high_temperature,0,none,661.0307821347883,25.710518900535405,7.1576051646519904e-20,low
train_0009,137,train,high_temperature,0,none,595.78756937998753,24.408760095096749,5.5512008857838837e-18,low
train_0009,138,train,high_temperature,0,none,605.92431416744034,24.615529938789461,2.8235761601279966e-18,low
train_0009,139,train,high_temperature,0,none,544.25825845618544,23.329343292432931,1.7251013208205712e-16,low
train_0009,140,train,high_temperature,0,none,635.75834980305399,25.21424894386216,3.8612281325979091e-19,low
train_0009,141,train,high_temperature,0,none,594.8696881467697,24.389950556464228,5.9016202014741536e-18,low
train_0009,142,train,high_temperature,0,none,575.25373708963252,23.984447817067469,2.1832428416961864e-17,low
train_0009,143,train,high_temperature,0,none,562.72005557278669,23.721721176440521,5.0362957695558758e-17,low
train_0009,144,train,high_temperature,0,none,613.85218029682426,24.776040448320718,1.6641296008235759e-18,low
train_0009,145,train,high_temperature,0,none,551.32392248687961,23.480287955791333,1.0768964430791726e-16,low
train_0009,146,train,high_temperature,0,none,645.52447863379371,25.407173763206991,2.0131311131122478e-19,low
train_0009,147,train,high_temperature,0,none,573.26773932824017,23.94301023948827,2.4924238038399332e-17,low
train_0009,148,train,high_temperature,0,none,520.77999178353286,22.820604544655097,8.2567371798679244e-16,low
train_0009,149,train,high_temperature,0,none,544.35670532421148,23.331453133575103,1.7138125594444615e-16,low
train_0009,150,train,high_temperature,0,none,528.00649043899887,22.97839181576898,5.0992885947131311e-16,low
train_0009,151,train,high_temperature,0,none,615.84075713441121,24.816139045677737,1.4574464384485891e-18,low
train_0009,152,train,high_temperature,0,none,494.81075088495857,22.244341997122742,4.6660311968993566e-15,low
train_0009,153,train,high_temperature,0,none,597.79932917038718,24.44993515677265,4.8542368253108274e-18,low
train_0009,154,train,high_temperature,0,none,640.1263924184716,25.300719207533838,2.885460810021026e-19,low
train_0009,155,train,high_temperature,0,none,562.33626531952882,23.713630369884928,5.1668615793814606e-17,low
