sequence_id,time_index,split,condition,temperature_clean,pressure_clean,vibration_clean,concentration_clean,temperature_obs,pressure_obs,vibration_obs,concentration_obs,quality,is_corrupted,corruption_type,corruption_feature,corruption_magnitude
train_0006,74,train,high_vibration,317.1173717,2.283093903,0.8490628653,0.8380555498,317.1173717,2.283093903,0.8490628653,0.8380555498,0.9585594453,False,none,none,0
train_0006,75,train,high_vibration,318.9676663,2.338016914,0.8813750607,0.8294147722,318.9676663,2.338016914,0.8813750607,0.8294147722,0.9582890402,False,none,none,0
train_0006,76,train,high_vibration,318.7479954,2.31508199,0.9105375625,0.8330795121,318.7479954,2.31508199,0.9105375625,0.8330795121,0.9576981036,False,none,none,0
train_0006,77,train,high_vibration,318.2327716,2.316024093,0.8708357193,0.8330331648,318.2327716,2.316024093,0.8708357193,0.8330331648,0.9570421093,False,none,none,0
train_0006,78,train,high_vibration,316.9264724,2.27929827,0.8616162657,0.8347696236,316.9264724,2.27929827,0.8616162657,0.8347696236,0.9569532803,False,none,none,0
train_0006,79,train,high_vibration,317.5033027,2.301765505,0.8606103734,0.8321828785,317.5033027,2.301765505,0.8606103734,0.8321828785,0.9565037834,False,none,none,0
train_0006,80,train,high_vibration,317.0728586,2.293697639,0.8565955523,0.8356988328,317.0728586,2.293697639,0.8565955523,0.8356988328,0.9561122502,False,none,none,0
train_0006,81,train,high_vibration,316.7252996,2.273963038,0.8383404279,0.8393493962,316.7252996,2.273963038,0.8383404279,0.8393493962,0.9556968035,False,none,none,0
train_0006,82,train,high_vibration,317.2477255,2.289514609,0.8692662884,0.8376903709,317.2477255,2.289514609,0.8692662884,0.8376903709,0.9554452513,False,none,none,0
train_0006,83,train,high_vibration,318.3564428,2.31820235,0.8670212715,0.8330870832,318.3564428,2.31820235,0.8670212715,0.8330870832,0.9553523676,False,none,none,0
train_0006,84,train,high_vibration,319.3533638,2.34865844,0.9096425322,0.8314447407,319.3533638,2.34865844,0.9096425322,0.8314447407,0.9550506336,False,none,none,0
train_0006,85,train,high_vibration,318.3606923,2.316193646,0.9050018501,0.8329991558,318.3606923,2.316193646,0.9050018501,0.8329991558,0.954394206,False,none,none,0
train_0006,86,train,high_vibration,317.8586686,2.31814226,0.8738766098,0.8346762651,317.8586686,2.31814226,0.8738766098,0.8346762651,0.9537848768,False,none,none,0
train_0006,87,train,high_vibration,317.6907547,2.309997515,0.8719592728,0.8343258282,317.6907547,2.309997515,0.8719592728,0.8343258282,0.9533437741,False,none,none,0
train_0006,88,train,high_vibration,318.6640335,2.324279488,0.878502168,0.8307506389,318.6640335,2.324279488,0.878502168,0.8307506389,0.9529269814,False,none,none,0
train_0006,89,train,high_vibration,319.407228,2.34056282,0.9094508459,0.8275753539,319.407228,2.34056282,0.9094508459,0.8275753539,0.9522663085,False,none,none,0
train_0006,90,train,high_vibration,319.6797352,2.365819625,0.9350705961,0.8268136743,319.6797352,2.365819625,0.9350705961,0.8268136743,0.9519560158,False,none,none,0
train_0006,91,train,high_vibration,320.4921591,2.383720515,0.937864516,0.8188962793,320.4921591,2.383720515,0.937864516,0.8188962793,0.9513393626,False,none,none,0
train_0006,92,train,high_vibration,321.1388575,2.407279908,0.9477659065,0.8193626287,321.1388575,2.407279908,0.9477659065,0.8193626287,0.9510801371,False,none,none,0
train_0006,93,train,high_vibration,320.3662027,2.377899836,0.9622016602,0.8131811579,320.3662027,2.377899836,0.9622016602,0.8131811579,0.950851655,False,none,none,0
train_0006,94,train,high_vibration,320.4795166,2.385609062,0.9581076801,0.8168498791,320.4795166,2.385609062,0.9581076801,0.8168498791,0.9503174502,False,none,none,0
train_0006,95,train,high_vibration,321.4057595,2.42602248,1.001761937,0.8121001373,321.4057595,2.42602248,1.001761937,0.8746845957,0.9498896382,True,spike,concentration,0.06258445845
train_0006,96,train,high_vibration,322.1754979,2.453846588,1.000490248,0.8103552632,322.1754979,2.453846588,1.000490248,0.8103552632,0.9491647876,False,none,none,0
train_0006,97,train,high_vibration,323.2762067,2.456876971,1.016723018,0.8097205798,323.2762067,2.456876971,1.016723018,0.8097205798,0.9486976063,False,none,none,0
train_0006,98,train,high_vibration,322.1995117,2.444393041,0.9903757133,0.8052764029,322.1995117,2.444393041,0.9903757133,0.8052764029,0.9480382429,False,none,none,0
train_0006,99,train,high_vibration,321.686228,2.414755945,0.9787839817,0.8163518966,321.686228,2.414755945,0.9787839817,0.8163518966,0.9473123497,False,none,none,0
train_0006,100,train,high_vibration,321.2902704,2.414066587,0.9528443676,0.8105116842,321.2902704,2.414066587,0.9528443676,0.8105116842,0.9467419205,False,none,none,0
train_0006,101,train,high_vibration,321.8259649,2.429323996,1.002836446,0.8069680366,321.8259649,2.429323996,1.002836446,0.8069680366,0.9461514596,False,none,none,0
train_0006,102,train,high_vibration,321.7494168,2.433476157,0.9901253266,0.8108826398,321.7494168,2.433476157,0.9901253266,0.8108826398,0.9455474245,False,none,none,0
train_0006,103,train,high_vibration,321.8221427,2.412964997,0.9778216475,0.8122210579,321.8221427,2.412964997,0.2632321356,0.8122210579,0.9451450463,True,spike,vibration,-0.7145895119
train_0006,104,train,high_vibration,320.8756302,2.414133182,0.9575675597,0.812234718,320.8756302,2.414133182,0.9575675597,0.812234718,0.9444927708,False,none,none,0
train_0006,105,train,high_vibration,320.0072966,2.376157613,0.9279472387,0.8222107721,320.0072966,2.376157613,0.9279472387,0.8222107721,0.9442395599,False,none,none,0
train_0006,106,train,high_vibration,319.6479346,2.360339597,0.9289080834,0.8258297215,319.6479346,2.360339597,0.9289080834,0.8258297215,0.9435751868,False,none,none,0
train_0006,107,train,high_vibration,319.3641937,2.355271552,0.8951486484,0.8289480071,319.3641937,2.355271552,0.8951486484,0.8289480071,0.9433663241,False,none,none,0
train_0006,108,train,high_vibration,320.4152893,2.373098119,0.9390499546,0.8211089811,320.4152893,2.373098119,0.9390499546,0.7513444728,0.9427846867,True,spike,concentration,-0.06976450824
train_0006,109,train,high_vibration,319.4063377,2.349868537,0.9371452198,0.8260390965,319.4063377,2.349868537,0.9371452198,0.8260390965,0.9423080269,False,none,none,0
train_0006,110,train,high_vibration,319.0459233,2.339102821,0.9171692666,0.8285958,319.0459233,2.339102821,0.9171692666,0.8285958,0.9417869931,False,none,none,0
train_0006,111,train,high_vibration,318.0134872,2.314681918,0.8494698356,0.8388562107,318.0134872,2.314681918,0.8494698356,0.8388562107,0.9413068537,False,none,none,0
train_0006,112,train,high_vibration,317.691194,2.306976818,0.865838779,0.8268582813,317.691194,2.306976818,0.865838779,0.8268582813,0.9410591543,False,none,none,0
train_0006,113,train,high_vibration,318.3304901,2.329627478,0.895694783,0.8283724,318.3304901,2.329627478,0.895694783,0.8283724,0.9408992601,False,none,none,0
train_0006,114,train,high_vibration,319.0282241,2.353207056,0.9122813789,0.8268335672,319.0282241,2.353207056,0.9122813789,0.8268335672,0.94066954,False,none,none,0
train_0006,115,train,high_vibration,318.6370006,2.350200383,0.8864908328,0.8260211187,318.6370006,2.350200383,0.8864908328,0.8260211187,0.9401760383,False,none,none,0
train_0006,116,train,high_vibration,319.1337282,2.341592996,0.9070155505,0.8283577789,319.1337282,2.341592996,0.9070155505,0.8283577789,0.9397853314,False,none,none,0
train_0006,117,train,high_vibration,318.4695522,2.340570512,0.8859839164,0.831734643,340.757441,2.340570512,0.8859839164,0.831734643,0.9392406967,True,spike,temperature,22.28788884
train_0006,118,train,high_vibration,318.4129325,2.324836572,0.9090607852,0.8304702969,318.4129325,2.324836572,0.9090607852,0.8304702969,0.9386872859,False,none,none,0
train_0006,119,train,high_vibration,317.6020052,2.319886948,0.8787496732,0.8330954839,317.6020052,2.319886948,0.8787496732,0.8330954839,0.9381054718,False,none,none,0
train_0006,120,train,high_vibration,318.4656076,2.311323727,0.8867080244,0.836171818,318.4656076,2.311323727,0.8867080244,0.836171818,0.9376579148,False,none,none,0
train_0006,121,train,high_vibration,317.5244199,2.295913119,0.8512411898,0.8351347152,317.5244199,2.295913119,0.8512411898,0.8351347152,0.9373044505,False,none,none,0
train_0006,122,train,high_vibration,318.3109744,2.299618773,0.855576476,0.8342894484,318.3109744,2.299618773,0.855576476,0.8342894484,0.9366556013,False,none,none,0
train_0006,123,train,high_vibration,316.9721107,2.289397868,0.8623031469,0.8375420507,316.9721107,2.289397868,0.8623031469,0.8375420507,0.9362710614,False,none,none,0
train_0006,124,train,high_vibration,316.7584908,2.291194406,0.8551125366,0.8399517856,316.7584908,2.291194406,0.8551125366,0.8399517856,0.936146041,False,none,none,0
train_0006,125,train,high_vibration,317.4609074,2.313746424,0.8625227194,0.8297138676,317.4609074,2.313746424,0.8625227194,0.8297138676,0.93597079,False,none,none,0
train_0006,126,train,high_vibration,319.7933328,2.36159469,0.9257607728,0.8257372614,319.7933328,2.36159469,0.9257607728,0.8257372614,0.93550535,False,none,none,0
train_0006,127,train,high_vibration,318.2387012,2.33871514,0.8723239122,0.8299622563,318.2387012,2.33871514,0.8723239122,0.8299622563,0.93484311,False,none,none,0
train_0006,128,train,high_vibration,317.129689,2.306938801,0.8523547461,0.8403355645,317.129689,2.306938801,0.8523547461,0.8403355645,0.9345134553,False,none,none,0
train_0006,129,train,high_vibration,316.2568557,2.279897807,0.8398978212,0.8429753685,316.2568557,2.279897807,0.8398978212,0.8429753685,0.9338143402,False,none,none,0
train_0006,130,train,high_vibration,316.6769476,2.259134337,0.8207395547,0.8449512987,316.6769476,2.259134337,0.8207395547,0.8449512987,0.9336575348,False,none,none,0
train_0006,131,train,high_vibration,317.2702387,2.280308283,0.8412818553,0.8359828601,317.2702387,2.280308283,0.8412818553,0.8359828601,0.933310727,False,none,none,0
train_0006,132,train,high_vibration,317.9028373,2.309376205,0.8413087714,0.8354655468,317.9028373,2.309376205,0.8413087714,0.8354655468,0.9332358171,False,none,none,0
train_0006,133,train,high_vibration,317.32098,2.297770019,0.8480606003,0.8329207633,317.32098,2.297770019,0.8480606003,0.8329207633,0.9326096259,False,none,none,0
train_0006,134,train,high_vibration,317.8455164,2.302496818,0.8857351657,0.832477728,317.8455164,2.302496818,0.8857351657,0.832477728,0.9323856505,False,none,none,0
train_0006,135,train,high_vibration,316.886958,2.292305862,0.8474341773,0.8404775961,316.886958,2.292305862,0.8474341773,0.8404775961,0.9319859766,False,none,none,0
train_0006,136,train,high_vibration,316.9096482,2.287727128,0.8276410418,0.8421478567,316.9096482,2.287727128,0.8276410418,0.8421478567,0.9315940526,False,none,none,0
train_0006,137,train,high_vibration,316.8239451,2.273609848,0.8344041816,0.8356705751,316.8239451,2.273609848,0.8344041816,0.8356705751,0.931056547,False,none,none,0
train_0006,138,train,high_vibration,315.9283122,2.24481236,0.7838877086,0.8436379358,294.9819298,2.24481236,0.7838877086,0.8436379358,0.9308066119,True,spike,temperature,-20.94638236
train_0006,139,train,high_vibration,315.3109188,2.227166846,0.8076160001,0.848703909,315.3109188,2.227166846,0.8076160001,0.848703909,0.930619001,False,none,none,0
train_0006,140,train,high_vibration,314.6314356,2.189725536,0.8605127936,0.8540241448,314.6314356,2.189725536,0.8605127936,0.8540241448,0.9306107049,False,none,none,0
train_0006,141,train,high_vibration,314.8760268,2.220443156,0.8240595318,0.8441963677,314.8760268,2.220443156,0.8240595318,0.8441963677,0.930480733,False,none,none,0
train_0006,142,train,high_vibration,315.6072052,2.219599096,0.8424164075,0.8430410615,315.6072052,2.219599096,0.8424164075,0.8430410615,0.9301094116,False,none,none,0
train_0006,143,train,high_vibration,315.841952,2.235717199,0.8048145552,0.8454944336,315.841952,2.235717199,0.8048145552,0.8454944336,0.9296595402,False,none,none,0
train_0006,144,train,high_vibration,314.48533,2.199748753,0.8453142666,0.8465358611,314.48533,2.199748753,0.8453142666,0.8465358611,0.9291642645,False,none,none,0
train_0006,145,train,high_vibration,313.4422365,2.179150915,0.8819558216,0.8555612235,313.4422365,2.179150915,0.8819558216,0.8555612235,0.9291041919,False,none,none,0
train_0006,146,train,high_vibration,314.1066362,2.191986386,0.8217162647,0.8536236753,314.1066362,2.191986386,0.8217162647,0.8536236753,0.9286987812,False,none,none,0
train_0006,147,train,high_vibration,312.8144958,2.132410348,0.9111350143,0.8646752663,312.8144958,2.132410348,0.9111350143,0.8646752663,0.928653215,False,none,none,0
train_0006,148,train,high_vibration,313.5443814,2.171416662,0.8718131731,0.8572913297,313.5443814,2.171416662,0.8718131731,0.8572913297,0.9284330786,False,none,none,0
train_0006,149,train,high_vibration,312.3450225,2.126376427,0.9220746994,0.8632821124,312.3450225,2.126376427,0.9220746994,0.8632821124,0.9281974294,False,none,none,0
train_0006,150,train,high_vibration,313.0266906,2.163363004,0.8871461687,0.8619999738,313.0266906,2.163363004,0.8871461687,0.8619999738,0.927848673,False,none,none,0
train_0006,151,train,high_vibration,313.1924497,2.153605662,0.8724444996,0.8635400862,313.1924497,2.153605662,0.8724444996,0.8635400862,0.9276572728,False,none,none,0
train_0006,152,train,high_vibration,313.787141,2.17107893,0.8683736106,0.8564294686,313.787141,2.17107893,0.8683736106,0.8564294686,0.9273695966,False,none,none,0
train_0006,153,train,high_vibration,315.5978519,2.241188278,0.7996616956,0.8453848965,315.5978519,2.241188278,0.7996616956,0.8453848965,0.9270302838,False,none,none,0
train_0006,154,train,high_vibration,313.9603557,2.192653609,0.8126228897,0.8560908548,313.9603557,2.192653609,0.8126228897,0.8560908548,0.9268486154,False,none,none,0
train_0006,155,train,high_vibration,314.4470119,2.188175319,0.8046953182,0.8569355242,314.4470119,2.188175319,0.8046953182,0.8569355242,0.9265626016,False,none,none,0
train_0006,156,train,high_vibration,313.1936766,2.167976592,0.834093402,0.8621993652,313.1936766,2.167976592,0.834093402,0.8621993652,0.926181208,False,none,none,0
train_0006,157,train,high_vibration,313.3131867,2.198946124,0.8380111941,0.8615600391,313.3131867,2.198946124,0.8380111941,0.8615600391,0.9259992494,False,none,none,0
train_0006,158,train,high_vibration,313.4485915,2.168899335,0.821467455,0.8579566701,313.4485915,2.168899335,0.821467455,0.8579566701,0.9257163476,False,none,none,0
train_0006,159,train,high_vibration,313.7963743,2.172124269,0.8104494338,0.8577719652,313.7963743,2.172124269,0.8104494338,0.8577719652,0.9255221705,False,none,none,0
train_0007,0,train,high_vibration,314.881676,2.214569206,0.8298631306,0.8514149148,314.881676,2.214569206,0.8298631306,0.8514149148,0.986655638,False,none,none,0
train_0007,1,train,high_vibration,316.1452964,2.248046258,0.8373977506,0.840387758,316.1452964,2.248046258,0.8373977506,0.840387758,0.9863098584,False,none,none,0
train_0007,2,train,high_vibration,316.8951298,2.288545331,0.8423770024,0.8368977839,316.8951298,2.288545331,0.8423770024,0.8368977839,0.9860518569,False,none,none,0
train_0007,3,train,high_vibration,318.0003907,2.308967007,0.8723326082,0.8350188525,318.0003907,2.308967007,0.8723326082,0.8350188525,0.9857688946,False,none,none,0
train_0007,4,train,high_vibration,316.7734762,2.291804329,0.8321850062,0.841413116,316.7734762,2.291804329,0.8321850062,0.841413116,0.9852974252,False,none,none,0
train_0007,5,train,high_vibration,316.6455612,2.269431821,0.8355551317,0.8363575087,316.6455612,2.269431821,0.8355551317,0.8363575087,0.9848425535,False,none,none,0
train_0007,6,train,high_vibration,317.7295602,2.301412469,0.8263062244,0.8336074812,317.7295602,2.301412469,0.8263062244,0.8336074812,0.9844545263,False,none,none,0
train_0007,7,train,high_vibration,316.9319084,2.285505205,0.8251015694,0.8459562283,316.9319084,2.285505205,0.8251015694,0.8459562283,0.9840206013,False,none,none,0
train_0007,8,train,high_vibration,315.9984583,2.25690975,0.8232088414,0.8422575113,315.9984583,2.25690975,0.8232088414,0.8422575113,0.9834766756,False,none,none,0
train_0007,9,train,high_vibration,317.0211521,2.286459713,0.8362550908,0.8321485514,317.0211521,2.286459713,0.8362550908,0.8321485514,0.9830700102,False,none,none,0
train_0007,10,train,high_vibration,316.9625027,2.276911685,0.8471169525,0.8374298915,316.9625027,2.276911685,0.8471169525,0.8374298915,0.9827585449,False,none,none,0
train_0007,11,train,high_vibration,317.7929292,2.31841852,0.8825931902,0.8267474444,317.7929292,2.31841852,0.8825931902,0.8267474444,0.9826044249,False,none,none,0
train_0007,12,train,high_vibration,316.6790419,2.270304388,0.8246257204,0.8419214315,316.6790419,2.270304388,0.8246257204,0.8419214315,0.9822922986,False,none,none,0
train_0007,13,train,high_vibration,316.3799229,2.265702051,0.8224440738,0.8428924318,316.3799229,2.265702051,0.8224440738,0.8428924318,0.9815788698,False,none,none,0
train_0007,14,train,high_vibration,318.1222532,2.297190126,0.8649787896,0.8320952235,318.1222532,2.297190126,0.8649787896,0.8320952235,0.9813594243,False,none,none,0
train_0007,15,train,high_vibration,317.6025861,2.307023568,0.8487791681,0.8352161127,317.6025861,2.307023568,0.8487791681,0.8352161127,0.9808949704,False,none,none,0
train_0007,16,train,high_vibration,317.0996832,2.280281759,0.8434414235,0.8416875458,317.0996832,2.280281759,0.8434414235,0.8416875458,0.9805978892,False,none,none,0
train_0007,17,train,high_vibration,316.3008261,2.253519146,0.8121011314,0.8412538672,316.3008261,2.253519146,0.8121011314,0.8412538672,0.9802565301,False,none,none,0
train_0007,18,train,high_vibration,316.4034679,2.278433576,0.8248437997,0.8392061431,316.4034679,2.278433576,0.8248437997,0.8392061431,0.9799173801,False,none,none,0
train_0007,19,train,high_vibration,315.5609432,2.234612836,0.8251765432,0.8462652297,315.5609432,2.234612836,0.8251765432,0.8462652297,0.9795764983,False,none,none,0
train_0007,20,train,high_vibration,315.3845429,2.238043893,0.7897721467,0.8462103363,315.3845429,2.238043893,0.7897721467,0.8462103363,0.9792816533,False,none,none,0
train_0007,21,train,high_vibration,314.4792887,2.206693898,0.7847566489,0.8528905293,314.4792887,2.206693898,0.7847566489,0.8528905293,0.9792059302,False,none,none,0
train_0007,22,train,high_vibration,315.5739113,2.243754233,0.7882214194,0.844519984,315.5739113,2.243754233,0.7882214194,0.844519984,0.9789466429,False,none,none,0
train_0007,23,train,high_vibration,316.1047888,2.272444895,0.8234049455,0.8442157505,316.1047888,2.272444895,0.8234049455,0.8442157505,0.9788258285,False,none,none,0
train_0007,24,train,high_vibration,315.6448301,2.246852001,0.8316848808,0.8441668277,315.6448301,2.246852001,0.8316848808,0.8441668277,0.9786552633,False,none,none,0
train_0007,25,train,high_vibration,315.086723,2.233685384,0.8027032863,0.8509890164,315.086723,2.233685384,0.8027032863,0.8509890164,0.9784540952,False,none,none,0
train_0007,26,train,high_vibration,316.3823462,2.269758529,0.8164632441,0.8441277166,316.3823462,2.269758529,0.8164632441,0.8441277166,0.977915434,False,none,none,0
train_0007,27,train,high_vibration,315.9824755,2.249294748,0.817446601,0.8459703927,315.9824755,2.249294748,0.817446601,0.8459703927,0.9777701835,False,none,none,0
train_0007,28,train,high_vibration,315.4274954,2.224365043,0.7905187683,0.8463015136,315.4274954,2.224365043,0.7905187683,0.8463015136,0.9774022868,False,none,none,0
train_0007,29,train,high_vibration,314.4145018,2.191817344,0.7790966789,0.857719286,314.4145018,2.191817344,0.7790966789,0.857719286,0.9772349129,False,none,none,0
train_0007,30,train,high_vibration,313.812745,2.181688537,0.8083073194,0.857226407,313.812745,2.540474742,0.8083073194,0.857226407,0.9768363491,True,spike,pressure,0.3587862043
train_0007,31,train,high_vibration,313.1341192,2.157785325,0.8552143881,0.8621498567,313.1341192,2.157785325,0.8552143881,0.8621498567,0.9763956805,False,none,none,0
train_0007,32,train,high_vibration,312.8124854,2.152173428,0.850352973,0.8659909694,312.8124854,2.152173428,0.850352973,0.8659909694,0.9764128137,False,none,none,0
train_0007,33,train,high_vibration,313.8700436,2.164611498,0.8332199647,0.8568759872,313.8700436,2.164611498,0.8332199647,0.851698532,0.9759916427,True,drift,concentration,-0.005177455192
train_0007,34,train,high_vibration,313.881068,2.179322819,0.8420903293,0.8620563767,313.881068,2.179322819,0.8420903293,0.8522192119,0.9758919317,True,drift,concentration,-0.009837164866
train_0007,35,train,high_vibration,314.1573593,2.195727739,0.8079413298,0.8593762578,314.1573593,2.195727739,0.8079413298,0.8448793833,0.9756349632,True,drift,concentration,-0.01449687454
train_0007,36,train,high_vibration,313.8016966,2.178572636,0.8465435727,0.8591581886,313.8016966,2.178572636,0.8465435727,0.8400016044,0.9753091657,True,drift,concentration,-0.01915658421
train_0007,37,train,high_vibration,313.862544,2.173657233,0.8262218069,0.8531019355,313.862544,2.173657233,0.8262218069,0.8292856416,0.9750261511,True,drift,concentration,-0.02381629388
train_0007,38,train,high_vibration,315.4794349,2.232569668,0.788984449,0.8412223123,315.4794349,2.232569668,0.788984449,0.8127463087,0.9745618093,True,drift,concentration,-0.02847600356
train_0007,39,train,high_vibration,315.2530516,2.230139959,0.8319210245,0.850130778,315.2530516,2.230139959,0.8319210245,0.8169950648,0.9742751011,True,drift,concentration,-0.03313571323
train_0007,40,train,high_vibration,315.8663558,2.23062037,0.7967380329,0.8455485689,315.8663558,2.23062037,0.7967380329,0.807753146,0.9738301869,True,drift,concentration,-0.0377954229
train_0007,41,train,high_vibration,314.4933616,2.205004132,0.8259687738,0.8490964586,314.4933616,2.205004132,0.8259687738,0.806641326,0.9734846845,True,drift,concentration,-0.04245513258
train_0007,42,train,high_vibration,315.8400975,2.23356662,0.8186725664,0.8470861081,315.8400975,2.23356662,0.8186725664,0.7999712658,0.973351784,True,drift,concentration,-0.04711484225
train_0007,43,train,high_vibration,314.9976016,2.240376067,0.8011075169,0.8436284104,314.9976016,2.240376067,0.8011075169,0.7918538585,0.9730980133,True,drift,concentration,-0.05177455192
train_0007,44,train,high_vibration,316.805996,2.260877596,0.8141809237,0.8403111755,316.805996,2.260877596,0.8141809237,0.8403111755,0.9725956487,False,none,none,0
train_0007,45,train,high_vibration,316.2046504,2.242827294,0.8309821856,0.8433137547,316.2046504,2.242827294,0.8309821856,0.8433137547,0.972401566,False,none,none,0
train_0007,46,train,high_vibration,316.7712134,2.27096676,0.8286682517,0.837014573,316.7712134,2.27096676,0.8286682517,0.837014573,0.9720908513,False,none,none,0
train_0007,47,train,high_vibration,317.4137218,2.279736095,0.8214490019,0.8373700071,317.4137218,2.279736095,0.8214490019,0.8373700071,0.9716757016,False,none,none,0
train_0007,48,train,high_vibration,316.6758142,2.270712489,0.8331090506,0.8428976978,316.6758142,2.270712489,0.8331090506,0.8428976978,0.971445111,False,none,none,0
train_0007,49,train,high_vibration,317.6214564,2.283742359,0.842117028,0.8370932605,317.6214564,2.701962259,0.842117028,0.8370932605,0.9710949731,True,spike,pressure,0.4182199
train_0007,50,train,high_vibration,316.2335976,2.258750269,0.8436403222,0.8437339492,316.2335976,1.839123515,0.8436403222,0.8437339492,0.9705657654,True,spike,pressure,-0.4196267538
train_0007,51,train,high_vibration,317.5510897,2.27166337,0.8305558838,0.8412683581,317.5510897,2.27166337,0.8305558838,0.8412683581,0.9705250721,False,none,none,0
train_0007,52,train,high_vibration,316.757373,2.259522311,0.8364423848,0.8411398288,316.757373,2.259522311,0.8364423848,0.8411398288,0.9701825048,False,none,none,0
train_0007,53,train,high_vibration,316.6143217,2.266581309,0.8477390842,0.8349611654,316.6143217,2.266581309,0.8477390842,0.8349611654,0.9698430107,False,none,none,0
train_0007,54,train,high_vibration,316.4003851,2.252079485,0.8006844984,0.8410318475,316.4003851,2.252079485,0.8006844984,0.8410318475,0.9694421179,False,none,none,0
train_0007,55,train,high_vibration,315.6220937,2.245709281,0.8049164838,0.8465489749,315.6220937,2.245709281,0.8049164838,0.8465489749,0.9693113953,False,none,none,0
train_0007,56,train,high_vibration,314.9160598,2.215872089,0.793029109,0.8460373668,314.9160598,2.215872089,0.793029109,0.8460373668,0.9689450075,False,none,none,0
train_0007,57,train,high_vibration,315.4185639,2.218890307,0.7714133837,0.8488416361,315.4185639,2.218890307,0.7714133837,0.8488416361,0.9684457883,False,none,none,0
train_0007,58,train,high_vibration,314.5012902,2.239356965,0.7825387062,0.8511321758,314.5012902,2.239356965,0.7825387062,0.8511321758,0.9680812534,False,none,none,0
train_0007,59,train,high_vibration,314.6059154,2.198104778,0.7811638546,0.8568790294,314.6059154,2.198104778,0.7811638546,0.8568790294,0.9680165418,False,none,none,0
train_0007,60,train,high_vibration,314.4733836,2.196285177,0.778205387,0.8525893277,314.4733836,2.196285177,0.778205387,0.8525893277,0.9678879543,False,none,none,0
train_0007,61,train,high_vibration,314.8471679,2.227839936,0.7750647602,0.8524560516,314.8471679,2.227839936,0.7750647602,0.8524560516,0.96759733,False,none,none,0
train_0007,62,train,high_vibration,313.4420027,2.189332191,0.785340366,0.8569168914,313.4420027,2.189332191,0.785340366,0.8569168914,0.9675450857,False,none,none,0
train_0007,63,train,high_vibration,314.1095331,2.171183772,0.785180517,0.8587511683,314.1095331,2.171183772,0.785180517,0.8587511683,0.9674024079,False,none,none,0
train_0007,64,train,high_vibration,312.831982,2.166719376,0.7938534354,0.8616615402,312.831982,2.166719376,0.7938534354,0.8616615402,0.9671076063,False,none,none,0
train_0007,65,train,high_vibration,314.5534587,2.204626833,0.7652450832,0.8553378312,314.5534587,2.204626833,0.7652450832,0.8553378312,0.9668248711,False,none,none,0
train_0007,66,train,high_vibration,315.0177138,2.239436412,0.7907408684,0.8471216664,315.0177138,2.239436412,0.7907408684,0.8471216664,0.9666252763,False,none,none,0
train_0007,67,train,high_vibration,315.1118529,2.232439879,0.7935904851,0.8491280391,315.1118529,2.232439879,0.7935904851,0.8491280391,0.9662292916,False,none,none,0
train_0007,68,train,high_vibration,316.1862231,2.252115641,0.8103678158,0.8460716569,316.1862231,2.252115641,0.8103678158,0.8460716569,0.965961115,False,none,none,0
train_0007,69,train,high_vibration,314.2427011,2.220729995,0.7717439505,0.8526614829,314.2427011,2.220729995,0.7717439505,0.8526614829,0.9657070485,False,none,none,0
train_0007,70,train,high_vibration,312.8729792,2.1563692,0.7766800645,0.8659383257,312.8729792,2.1563692,0.7766800645,0.8659383257,0.9651987107,False,none,none,0
train_0007,71,train,high_vibration,312.3742784,2.155046429,0.7954004424,0.8650103815,312.3742784,2.155046429,0.7954004424,0.8650103815,0.9649184746,False,none,none,0
train_0007,72,train,high_vibration,311.4264644,2.125884573,0.8276286293,0.8710724612,311.4264644,2.125884573,0.8276286293,0.8710724612,0.964614626,False,none,none,0
train_0007,73,train,high_vibration,311.6750785,2.121073752,0.821252175,0.8691008809,311.6750785,2.121073752,0.821252175,0.8691008809,0.9644991662,False,none,none,0
train_0007,74,train,high_vibration,312.2918068,2.141585072,0.8425230942,0.8672608389,312.2918068,2.141585072,0.8425230942,0.8672608389,0.9639550534,False,none,none,0
train_0007,75,train,high_vibration,313.0285505,2.173360202,0.8004090166,0.8597089219,313.0285505,2.173360202,0.8004090166,0.8597089219,0.9636229444,False,none,none,0
train_0007,76,train,high_vibration,312.4903574,2.145698574,0.8261901268,0.8630392527,312.4903574,2.145698574,0.8261901268,0.8630392527,0.9632905381,False,none,none,0
train_0007,77,train,high_vibration,313.1905564,2.175104051,0.807556019,0.8645994963,313.1905564,2.175104051,0.807556019,0.8645994963,0.9631653822,False,none,none,0
train_0007,78,train,high_vibration,313.5229706,2.174411652,0.8120488197,0.8617009394,313.5229706,2.174411652,0.8120488197,0.8617009394,0.9628962056,False,none,none,0
train_0007,79,train,high_vibration,313.641393,2.183252104,0.7898517008,0.8548398959,313.641393,2.183252104,0.7898517008,0.8548398959,0.9629014027,False,none,none,0
train_0007,80,train,high_vibration,313.2884261,2.178071708,0.8142781289,0.8586630794,313.2884261,2.178071708,0.8142781289,0.8586630794,0.9627442866,False,none,none,0
train_0007,81,train,high_vibration,314.7665785,2.213439748,0.7753050125,0.8454902134,314.7665785,2.213439748,0.7753050125,0.8454902134,0.9624177558,False,none,none,0
train_0007,82,train,high_vibration,314.9284109,2.203936146,0.7881502578,0.8495080439,314.9284109,2.203936146,0.7881502578,0.8495080439,0.9621922232,False,none,none,0
